year,code,temp_change,CO2,cardio_deaths
1991,AFG,0.000890821,14436271.0,266.2987247
1992,AFG,0.000890587,13517736.0,224.4471964
1993,AFG,0.0008897,12913293.0,278.3936988
1996,AFG,0.000888443,16127630.0,315.4460807
2004,AFG,0.000936103,20214652.0,332.2409175
1990,ALB,0.000324586,11194957.0,3.194097747
1991,ALB,0.000329864,9561107.0,2.629153212
1992,ALB,0.000332257,6990957.0,4.802657817
1993,ALB,0.000334675,6724992.0,5.329631764
1994,ALB,0.000338129,6549781.0,9.268163956
1995,ALB,0.000341349,6687199.0,2.848671684
1996,ALB,0.000343761,6315625.0,3.534206311
1997,ALB,0.000345217,5574695.0,3.687939338
1998,ALB,0.000345957,5698569.5,13.76315523
1999,ALB,0.000347202,6789047.0,7.206045688
2000,ALB,0.000348414,6823153.5,8.502428732
2001,ALB,0.000349573,6972113.0,8.144809454
2002,ALB,0.000350051,7476225.0,6.061097258
2003,ALB,0.000350366,8287149.0,17.70735967
2004,ALB,0.000350973,7693972.5,5.83177327
2005,ALB,0.00035231,9062968.0,5.667403348
2006,ALB,0.00035296,8137700.0,8.525299005
2007,ALB,0.000353505,8959703.0,18.46640004
2008,ALB,0.000354134,9551439.0,10.63742003
2009,ALB,0.000354061,8723390.0,8.638260089
2010,ALB,0.000355092,8909913.0,8.7724614
2011,ALB,0.00035606,9432715.0,11.82731494
2012,ALB,0.000358526,9161981.0,22.92322166
2013,ALB,0.000360874,9441338.0,13.68577861
2014,ALB,0.000362578,10226878.0,5.762516848
2015,ALB,0.000363961,9166668.0,26.99756164
2016,ALB,0.000365484,8819070.0,14.12017166
2017,ALB,0.000367793,9530445.0,33.43134521
2018,ALB,0.000370129,8901102.0,11.11949538
2019,ALB,0.000371841,8549947.0,21.28449914
2020,ALB,0.00037311,8438481.0,16.42604499
2021,ALB,0.00037429,8077409.0,35.0187646
1990,DZA,0.003160559,160500020.0,345.8191219
1992,DZA,0.003387099,165225490.0,256.9978715
2002,AND,7.2e-06,689972.25,4.6e-08
2009,AND,9.54e-06,658462.0,0.000103251
2010,AND,9.83e-06,656511.8,1.76e-05
2011,AND,1.01e-05,621666.44,6.96e-05
2012,AND,1.03e-05,616414.1,0.000234282
2013,AND,1.06e-05,604878.44,5.13e-05
2014,AND,1.08e-05,587470.0,4e-05
2015,AND,1.1e-05,589425.9,0.00039562
2016,AND,1.13e-05,592965.06,0.000105519
2017,AND,1.15e-05,589737.4,0.000200611
2018,AND,1.17e-05,618268.0,0.00013117
2019,AND,1.2e-05,606122.0,0.001183672
2020,AND,1.21e-05,492249.9,8.76e-05
2021,AND,1.23e-05,484959.84,0.000133827
1990,ATG,6.83e-06,323582.44,0.143594868
1991,ATG,6.98e-06,332038.4,0.043331302
1992,ATG,7.13e-06,332699.72,0.073300399
1993,ATG,7.29e-06,341235.1,0.09020497
1994,ATG,7.46e-06,354140.88,0.020191928
1995,ATG,7.63e-06,359823.44,0.203747235
1996,ATG,7.8e-06,379393.72,0.035953257
1998,ATG,8.18e-06,415572.06,0.353840331
1999,ATG,8.36e-06,438830.1,0.164191043
2000,ATG,8.55e-06,449746.47,0.079488004
2001,ATG,8.74e-06,465138.3,0.128521574
2002,ATG,8.94e-06,504014.22,0.115929638
2003,ATG,9.16e-06,528603.0,0.123269255
2004,ATG,9.39e-06,550908.1,0.08738622
2005,ATG,9.63e-06,580655.8,0.33512135
2006,ATG,9.89e-06,619847.6,0.191406695
2007,ATG,1.02e-05,641619.56,0.160496584
2008,ATG,1.04e-05,648046.25,0.093612107
2009,ATG,1.07e-05,661460.06,0.147906846
2010,ATG,1.1e-05,630649.0,0.314826067
2011,ATG,1.12e-05,626601.75,0.183603268
2012,ATG,1.14e-05,639347.9,0.152245018
2013,ATG,1.17e-05,647833.2,0.08320449
2014,ATG,1.19e-05,653768.2,0.047275709
2015,ATG,1.22e-05,666691.0,0.129158369
2016,ATG,1.24e-05,682807.3,0.133164772
2017,ATG,1.27e-05,693260.25,0.076818917
2019,ATG,1.32e-05,722112.8,0.166494247
2020,ATG,1.34e-05,698405.25,0.157467049
2021,ATG,1.37e-05,676853.2,0.106234611
1990,ARM,0.000242622,12399213.0,23.08340797
1991,ARM,0.000247597,10483110.0,28.26608294
1992,ARM,0.000251431,8887898.0,16.32521734
1993,ARM,0.000253387,5574324.5,23.5659808
1994,ARM,0.00025551,6121926.0,21.79921086
1995,ARM,0.00025802,7259384.5,25.81477931
1996,ARM,0.000259943,6010407.5,27.94484504
1997,ARM,0.000262103,6569862.5,22.46842976
1998,ARM,0.000264051,6383790.5,36.71412774
1999,ARM,0.000265753,5905999.5,35.6795271
2000,ARM,0.000267618,6319167.5,46.29284047
2001,ARM,0.000269784,6965931.0,40.61696116
2002,ARM,0.000271991,6958924.5,28.36463911
2003,ARM,0.000274474,7462185.5,27.4133118
2004,ARM,0.000277432,8549841.0,28.02441263
2005,ARM,0.000281315,10663547.0,31.97635019
2006,ARM,0.000284825,9743804.0,50.36500242
2007,ARM,0.000288049,9629689.0,34.72050934
2008,ARM,0.000291333,9854290.0,38.58649359
2009,ARM,0.000293798,8384021.0,20.43052663
2010,ARM,0.000295773,8062714.5,49.75888666
2011,ARM,0.000298321,8606715.0,36.93913589
2012,ARM,0.000301787,9540753.0,38.27721913
2013,ARM,0.000305685,9318625.0,27.60037927
2014,ARM,0.000309619,9268561.0,43.20784498
2015,ARM,0.000313676,9244813.0,49.45453741
2016,ARM,0.000317876,9451610.0,38.23331223
2017,ARM,0.000321911,9246954.0,58.07132095
2018,ARM,0.000325925,9339961.0,51.24798298
2019,ARM,0.000329918,9628735.0,47.96796861
2020,ARM,0.000334092,10088171.0,35.70731857
2021,ARM,0.000338367,10339451.0,57.94272645
1990,AUT,0.002136998,74414620.0,23.5584451
1991,AUT,0.002167111,78366824.0,23.53242241
1992,AUT,0.002193709,71666850.0,57.69881936
1993,AUT,0.002219441,71851420.0,25.38257647
1994,AUT,0.002244094,71507650.0,59.25806861
1995,AUT,0.002269517,74289090.0,32.7348802
1996,AUT,0.002296182,77767820.0,14.63642727
1997,AUT,0.002322217,77665040.0,19.71619216
1998,AUT,0.00234799,77812370.0,38.67748182
1999,AUT,0.002372293,75826550.0,21.40646703
2000,AUT,0.002396031,75275880.0,37.10356971
2001,AUT,0.002421479,79152790.0,30.72788038
2002,AUT,0.00244732,80792370.0,33.94107695
2003,AUT,0.002477393,87597544.0,59.53072343
2004,AUT,0.002504624,86467150.0,18.82409373
2005,AUT,0.002531736,87583040.0,23.0911022
2006,AUT,0.002557742,85321200.0,35.1388013
2007,AUT,0.002582711,82976936.0,40.76484166
2008,AUT,0.002607007,82721770.0,25.17011283
2009,AUT,0.002628589,75774720.0,23.65106111
2010,AUT,0.002652908,80511970.0,31.96293059
2011,AUT,0.00267592,78180296.0,28.33759363
2012,AUT,0.002698005,75266030.0,41.55939449
2013,AUT,0.002721157,75951000.0,46.11942945
2014,AUT,0.002742983,71922130.0,21.700919
2015,AUT,0.002765741,73632300.0,69.02766346
2016,AUT,0.002789629,74552110.0,28.03770685
2017,AUT,0.002815223,76979870.0,45.55218987
2018,AUT,0.002839334,73716000.0,47.66627502
2019,AUT,0.002863908,75020190.0,49.38539539
2020,AUT,0.002885878,69069670.0,24.80825851
2021,AUT,0.002909859,73148264.0,32.67068758
1990,AZE,0.001285384,67134120.0,67.57440717
1991,AZE,0.001317953,64844868.0,100.0721815
1992,AZE,0.001350983,70204630.0,39.64716453
1993,AZE,0.001378628,61612024.0,53.8138949
1994,AZE,0.001401943,54814108.0,49.26363248
1995,AZE,0.00142097,46437030.0,110.5541168
1996,AZE,0.001438652,44731332.0,122.3545962
1997,AZE,0.001455529,43631936.0,94.58707492
1998,AZE,0.001472821,45118196.0,165.8826571
1999,AZE,0.001490112,43175236.0,161.3371011
2000,AZE,0.001507373,43875056.0,157.4733316
2001,AZE,0.001524074,42624900.0,121.1536208
2002,AZE,0.001539979,42571516.0,127.6204975
2003,AZE,0.001556729,44554864.0,86.79782595
2004,AZE,0.001574108,46609700.0,111.1313985
2005,AZE,0.001594027,49713012.0,164.9674772
2006,AZE,0.001615545,51107704.0,218.0627523
2007,AZE,0.001643837,51204708.0,149.8300767
2008,AZE,0.001678385,56980080.0,134.5875554
2009,AZE,0.001707881,51578348.0,137.830147
2010,AZE,0.001737705,50351910.0,284.1773109
2011,AZE,0.001769206,52734270.0,190.6872556
2012,AZE,0.001805025,56362644.0,176.859452
2013,AZE,0.001843118,57198050.0,110.7971111
2014,AZE,0.001883278,58598628.0,244.3110482
2015,AZE,0.001924091,60215556.0,246.3639655
2016,AZE,0.00196509,61457564.0,189.3077385
2017,AZE,0.002004589,59594444.0,219.1915284
2018,AZE,0.002044795,60587220.0,246.7914311
2019,AZE,0.002088995,66128540.0,188.3178361
2020,AZE,0.002133506,65383680.0,173.3051367
2021,AZE,0.002183311,69963430.0,271.6458437
1990,BHS,6.06e-05,2282387.0,0.034489426
1991,BHS,6.17e-05,2264702.0,0.188710765
1993,BHS,6.38e-05,2020002.4,0.254079816
1995,BHS,6.6e-05,2174483.5,0.086079456
1997,BHS,6.8e-05,1960809.2,0.307325577
1998,BHS,6.92e-05,2340865.5,1.95814805
1999,BHS,7.04e-05,2418975.5,0.334554565
2000,BHS,7.16e-05,2362911.2,0.336667536
2001,BHS,7.28e-05,2272682.5,0.701910944
2002,BHS,7.39e-05,2362415.0,0.537227048
2003,BHS,7.51e-05,2372293.8,0.356077281
2004,BHS,7.63e-05,2377765.0,0.573202833
2005,BHS,7.74e-05,2230316.8,1.503217396
2006,BHS,7.85e-05,2185520.5,0.210708073
2007,BHS,7.96e-05,2246188.2,0.501205177
2008,BHS,8.08e-05,2422418.2,0.793590936
2009,BHS,8.21e-05,2589882.0,0.875027612
2010,BHS,8.33e-05,2622520.8,1.481175501
2011,BHS,8.46e-05,2523538.8,0.90187666
2014,BHS,8.82e-05,2538149.2,0.676114729
2015,BHS,8.95e-05,2650428.0,0.32050502
2016,BHS,9.07e-05,2624184.2,2.307185381
2017,BHS,9.21e-05,2927693.0,2.293691886
2018,BHS,9.35e-05,2832898.5,0.945139568
2020,BHS,9.61e-05,2616571.2,2.674682205
2021,BHS,9.73e-05,2526484.8,2.261608923
1990,BHR,0.000735666,26762564.0,35.86346254
1991,BHR,0.000747734,29075230.0,18.73447615
1992,BHR,0.000766062,30461908.0,26.36294125
1993,BHR,0.000787678,37693604.0,36.18487364
1994,BHR,0.00080649,35021330.0,33.96302255
1995,BHR,0.000829997,35470276.0,35.17059536
1996,BHR,0.000854878,37473796.0,46.03509782
1997,BHR,0.000870012,35851804.0,43.86964827
1998,BHR,0.00088786,37506120.0,59.96128527
1999,BHR,0.000909146,39503828.0,56.70405832
2000,BHR,0.000931332,40459256.0,46.57580101
2001,BHR,0.000953492,37083730.0,49.74398872
2002,BHR,0.000974426,36284924.0,53.70654304
2003,BHR,0.000994708,36147816.0,51.25711359
2004,BHR,0.001015398,37070390.0,49.49270721
2005,BHR,0.001036184,39233464.0,48.00783154
2006,BHR,0.001054264,38474444.0,56.7806109
2007,BHR,0.001077994,46513390.0,58.37517615
2008,BHR,0.001106534,51519972.0,47.41335236
2009,BHR,0.001135536,50595544.0,47.95327425
2010,BHR,0.001163962,50928960.0,57.03316574
2011,BHR,0.00118775,50495428.0,51.56639977
2012,BHR,0.001211921,51768344.0,50.38851976
2013,BHR,0.001242098,58697348.0,42.19198531
2014,BHR,0.001274346,59254924.0,54.89926283
2015,BHR,0.001306925,60696524.0,58.0248245
2016,BHR,0.001337786,59899132.0,59.66529235
2017,BHR,0.001373625,60622860.0,64.97545483
2018,BHR,0.00140806,60315060.0,66.32033615
2019,BHR,0.001443173,66425172.0,73.9992822
2020,BHR,0.001478243,66304400.0,76.251827
2021,BHR,0.001514039,67683280.0,86.26593559
1990,BRB,2.25e-05,1595133.0,0.66847701
1991,BRB,2.32e-05,1736559.5,0.187419731
1992,BRB,2.38e-05,1684060.5,0.370869308
1993,BRB,2.43e-05,1406989.1,0.507346626
1994,BRB,2.49e-05,1473563.0,0.166066957
1995,BRB,2.55e-05,1596390.4,1.117881519
1996,BRB,2.61e-05,1654580.2,0.481421347
1997,BRB,2.68e-05,1855155.6,1.034524673
1998,BRB,2.75e-05,1879494.6,1.863475872
1999,BRB,2.83e-05,1961516.9,0.650227948
2000,BRB,2.91e-05,2073856.6,0.335885362
2001,BRB,2.98e-05,1945908.6,0.526527596
2002,BRB,3.06e-05,1935572.1,0.397780937
2003,BRB,3.13e-05,1965096.6,0.828094649
2004,BRB,3.2e-05,2010089.9,0.666940497
2005,BRB,3.28e-05,2045050.5,1.490711861
2006,BRB,3.35e-05,2049181.4,0.852038703
2007,BRB,3.43e-05,2065882.0,0.497416093
2008,BRB,3.52e-05,2356312.0,0.635522785
2009,BRB,3.61e-05,2251632.0,0.775056362
2010,BRB,3.69e-05,2091039.0,1.876941699
2011,BRB,3.78e-05,2183946.0,1.035418653
2012,BRB,3.86e-05,2032230.9,0.842213379
2013,BRB,3.93e-05,2039475.6,0.473640603
2014,BRB,4.01e-05,1890264.5,0.297522423
2015,BRB,4.08e-05,1867111.4,0.831195991
2016,BRB,4.15e-05,1890553.6,1.375436841
2017,BRB,4.22e-05,1830340.4,0.87339707
2018,BRB,4.29e-05,1829048.4,0.233921759
2019,BRB,4.36e-05,1849378.4,1.288276735
2020,BRB,4.41e-05,1413505.0,1.300897405
2021,BRB,4.45e-05,1396695.2,1.008720463
1991,BLR,0.004651015,150260580.0,0.144640015
1992,BLR,0.004705448,134808290.0,5.425050405
1994,BLR,0.004791683,110413180.0,5.060171286
1998,BLR,0.00491726,98785840.0,1.8045688
1999,BLR,0.004946747,98596390.0,6.474853228
2001,BLR,0.004992575,84470584.0,14.44993129
2002,BLR,0.005012975,83392050.0,16.27025106
2003,BLR,0.005033765,84969944.0,3.405231801
2004,BLR,0.005056581,89500020.0,0.833994629
2005,BLR,0.005078375,90219390.0,2.277779265
2006,BLR,0.005101659,92292170.0,7.321339991
2007,BLR,0.005123952,91253030.0,11.56761927
2008,BLR,0.005150527,95691430.0,4.704811341
2009,BLR,0.005176915,94530024.0,2.620646699
2010,BLR,0.005204721,97393390.0,58.94704296
2011,BLR,0.005238246,108684320.0,9.844911751
2012,BLR,0.005278234,111522280.0,21.66517392
2013,BLR,0.005322576,116180600.0,11.90557658
2014,BLR,0.005367902,114422850.0,24.16182792
2015,BLR,0.005413081,109755440.0,25.51437829
2016,BLR,0.005458175,108451630.0,20.69495064
2017,BLR,0.005504879,109938840.0,13.30711247
2018,BLR,0.005552795,112470830.0,15.04818563
2019,BLR,0.005600801,112368080.0,18.37485887
2020,BLR,0.005648358,109052450.0,15.34242136
2021,BLR,0.005697095,111310936.0,41.09601114
1990,BEL,0.00512091,145463900.0,30.14339877
1991,BEL,0.005174444,150432000.0,21.83755287
1992,BEL,0.005227174,148418530.0,22.51904371
1993,BEL,0.005279264,149699000.0,11.17043514
1994,BEL,0.005332775,152069650.0,46.6100538
1995,BEL,0.005388477,153490780.0,51.95567871
1996,BEL,0.005445655,157560420.0,15.01519741
1997,BEL,0.005499874,151388370.0,28.74233985
1998,BEL,0.005557448,157772960.0,18.0309346
1999,BEL,0.00561384,153766690.0,23.91439377
2000,BEL,0.005670325,153797490.0,13.29993953
2001,BEL,0.005725578,152046340.0,29.22216123
2002,BEL,0.005781017,153424540.0,18.4271339
2003,BEL,0.005836301,154159800.0,44.90416447
2004,BEL,0.005892003,156077980.0,19.12928346
2005,BEL,0.005944958,151374700.0,25.84418592
2006,BEL,0.005998194,149102990.0,43.5232028
2007,BEL,0.006051094,145784750.0,8.093900733
2008,BEL,0.006105521,144970420.0,9.722146819
2009,BEL,0.006154637,132441464.0,15.72094707
2010,BEL,0.006207658,140131470.0,21.40759225
2011,BEL,0.006256238,130321620.0,9.434545936
2012,BEL,0.006303606,127816150.0,14.88671269
2013,BEL,0.006351281,128025096.0,20.23634436
2014,BEL,0.006395707,122998480.0,11.22955753
2015,BEL,0.006441065,127518030.0,22.00060544
2016,BEL,0.006485379,124242580.0,18.39389419
2017,BEL,0.006528845,123494424.0,18.82907957
2018,BEL,0.006572775,124121220.0,36.05077449
2019,BEL,0.006615322,123449860.0,28.7241178
2020,BEL,0.006652947,114557100.0,30.14938603
2021,BEL,0.006693628,119474360.0,6.896740949
1994,BLZ,9.32e-05,6078125.0,0.028226294
1995,BLZ,9.58e-05,5698610.5,0.377231416
1997,BLZ,0.000100643,5396540.5,0.126645531
1998,BLZ,0.000103227,5615849.0,0.622169153
2003,BLZ,0.000117169,5882487.5,0.622128405
2004,BLZ,0.000119472,4906698.5,0.060183579
2005,BLZ,0.00012163,4553183.5,0.780103854
2009,BLZ,0.000131822,5798873.0,0.742221781
2010,BLZ,0.000134636,5730018.5,0.637321625
2011,BLZ,0.000137578,5870367.5,0.10595175
2015,BLZ,0.000150926,8868505.0,0.431047972
2016,BLZ,0.000154628,7624657.5,0.503575545
2017,BLZ,0.0001584,7810332.0,0.445966624
2019,BLZ,0.000166473,8031862.0,2.045815586
2020,BLZ,0.000170175,7693801.0,1.300456514
2021,BLZ,0.000174091,8212259.5,0.98715574
1990,BEN,0.000335712,16590836.0,24.45517006
1991,BEN,0.000345188,17178562.0,11.79222238
1992,BEN,0.000355344,18717226.0,20.70394095
1993,BEN,0.000367058,22551206.0,25.19543379
1994,BEN,0.000381796,27827476.0,19.72467668
1995,BEN,0.000399209,34919044.0,28.66784128
1996,BEN,0.000419341,39644530.0,38.84962998
1997,BEN,0.000440192,41428092.0,5.395171476
1998,BEN,0.000460004,38268748.0,78.01386104
1999,BEN,0.000479461,37838316.0,43.86726873
2000,BEN,0.000498067,36027850.0,39.23250469
2001,BEN,0.000515258,35198284.0,45.71667472
2002,BEN,0.000532867,35692640.0,40.2044654
2003,BEN,0.00054882,31436124.0,46.25137524
2004,BEN,0.00056418,30331544.0,37.85086862
2005,BEN,0.000578504,26598106.0,86.11678534
2006,BEN,0.000593079,26790188.0,82.08332494
2007,BEN,0.000611443,34875780.0,66.19709302
2008,BEN,0.000628933,33132916.0,48.18593106
2009,BEN,0.000645508,30842958.0,85.45775494
2010,BEN,0.000662133,31007060.0,130.9193273
2011,BEN,0.000680023,33577876.0,104.7123596
2012,BEN,0.000699978,38019908.0,76.69683465
2013,BEN,0.000718384,33230732.0,108.2356198
2014,BEN,0.000735704,31623348.0,87.62196476
2015,BEN,0.000753155,30678724.0,128.3553471
2016,BEN,0.00077017,30661140.0,166.682113
2017,BEN,0.000787096,30448124.0,141.6411197
2018,BEN,0.000804074,30673502.0,144.4256537
2019,BEN,0.000821374,30370912.0,186.9355025
2020,BEN,0.000838707,30924122.0,181.6584387
2021,BEN,0.000857203,31320894.0,229.9612085
1990,BTN,0.000255249,13192018.0,0.072853337
1991,BTN,0.00025942,8650972.0,0.06711961
1992,BTN,0.000262748,6966538.0,0.08579811
1993,BTN,0.000265965,6741377.5,0.077999952
1994,BTN,0.000271464,11858206.0,0.134165745
1995,BTN,0.000275289,7624942.0,0.100245958
1996,BTN,0.000278748,6765892.0,0.094587954
1997,BTN,0.000281954,6309426.0,0.098982413
1998,BTN,0.000285045,6156585.0,0.110841188
1999,BTN,0.000287709,5136050.0,0.091196467
2000,BTN,0.000290785,6182259.0,0.070769133
2001,BTN,0.000293145,4751920.0,0.134799165
2002,BTN,0.000296176,6342977.0,0.103601752
2003,BTN,0.000301975,12566664.0,0.129067013
2004,BTN,0.000305848,8392314.0,0.101965839
2005,BTN,0.000308786,6152191.0,0.169446351
2006,BTN,0.000311418,5425449.5,0.204357947
2007,BTN,0.000314475,6430199.0,0.178892983
2008,BTN,0.000318022,7300172.0,0.130612143
2009,BTN,0.000320732,5636696.0,0.233481965
2010,BTN,0.00032395,6833321.0,0.151326235
2011,BTN,0.000326572,5344801.0,0.18886861
2012,BTN,0.000329047,4867579.0,0.218223644
2013,BTN,0.000331658,4977626.0,0.273660685
2014,BTN,0.000333797,3856438.0,0.236638145
2015,BTN,0.000335524,3574146.0,0.206347487
2016,BTN,0.000337394,3887502.8,0.280762074
2017,BTN,0.000339398,4013666.2,0.323759421
2018,BTN,0.000341288,3643611.2,0.338000631
2019,BTN,0.000343168,3744841.0,0.383621395
2020,BTN,0.000345751,3541071.2,0.327620984
2021,BTN,0.000347508,3321076.8,0.343103564
1993,BOL,0.003186348,105811896.0,0.698409161
1994,BOL,0.003241088,157377710.0,1.635136691
1995,BOL,0.003276749,132143256.0,0.642171798
1997,BOL,0.003357241,141357260.0,3.454935527
1998,BOL,0.003408881,162307660.0,0.105687414
1999,BOL,0.003457035,146142270.0,5.540642263
2000,BOL,0.003496531,124563350.0,1.046812981
2001,BOL,0.003538071,121117910.0,1.981416696
2002,BOL,0.003583142,127565420.0,9.003797747
2003,BOL,0.00365198,180534560.0,3.763167125
2004,BOL,0.003715491,154541000.0,6.933892039
2005,BOL,0.003772566,137560590.0,6.150195277
2006,BOL,0.003832809,138398980.0,5.234262895
2007,BOL,0.003887674,130305900.0,9.036233876
2008,BOL,0.003946201,137056860.0,7.864193429
2009,BOL,0.003996769,123092620.0,12.34805454
2010,BOL,0.004050928,122012810.0,20.4395734
2011,BOL,0.004102289,120433144.0,14.40452075
2012,BOL,0.004153945,121286696.0,15.23915051
2013,BOL,0.004206364,119250510.0,12.46637869
2014,BOL,0.004254872,117248120.0,14.70400233
2015,BOL,0.004318169,119695950.0,21.37329811
2016,BOL,0.004381239,116530500.0,20.30781392
2017,BOL,0.004440301,121599710.0,15.71495629
2018,BOL,0.004501448,116219890.0,8.807984177
2019,BOL,0.004560842,113680600.0,23.0505535
2020,BOL,0.004618275,107304100.0,41.66732681
2021,BOL,0.004676865,104279064.0,23.39892156
1990,BIH,0.000704813,27916040.0,12.29816255
1991,BIH,0.000714929,18396840.0,15.00954047
1992,BIH,0.000724154,18493604.0,22.44025852
1993,BIH,0.000731082,15676083.0,22.51166404
1994,BIH,0.000728672,4343065.0,31.34708519
1995,BIH,0.000725632,4774912.5,16.99418534
1996,BIH,0.000722477,5301807.0,14.93949792
1997,BIH,0.000723871,12287602.0,13.69779814
1998,BIH,0.000726575,14492666.0,34.34561661
1999,BIH,0.000729275,14667646.0,20.87522231
2000,BIH,0.000733687,17759496.0,41.30883272
2001,BIH,0.000736878,16890534.0,21.48157466
2002,BIH,0.000740442,19165084.0,21.61650429
2003,BIH,0.000744077,19379220.0,47.09567041
2004,BIH,0.000747815,20090470.0,17.24820624
2005,BIH,0.000751926,20865812.0,16.75020102
2006,BIH,0.00075713,22068858.0,24.61274144
2007,BIH,0.000762142,22341602.0,45.49344436
2008,BIH,0.000769044,24864754.0,31.40478555
2009,BIH,0.000776462,25913424.0,30.43991253
2010,BIH,0.000782567,26182806.0,30.63796378
2011,BIH,0.000791381,29303396.0,41.00621922
2012,BIH,0.000800608,28239252.0,57.56873604
2013,BIH,0.000810355,27530552.0,34.63615171
2014,BIH,0.000825815,26562688.0,16.21932608
2015,BIH,0.000841994,26616550.0,50.18496128
2016,BIH,0.000860604,30103536.0,27.4800511
2017,BIH,0.000877644,30517854.0,52.1366475
2018,BIH,0.000894486,30552122.0,27.23286738
2019,BIH,0.000910106,28894118.0,39.02824379
2020,BIH,0.000925505,29088636.0,29.00994253
2021,BIH,0.000939508,27607686.0,49.41450371
1990,BWA,0.00038028,17534060.0,10.41056208
1991,BWA,0.000392163,17443620.0,7.015771545
1992,BWA,0.000404169,20219180.0,22.32553636
1993,BWA,0.000416155,21961264.0,10.44958776
1994,BWA,0.000428865,21716904.0,14.03939793
1995,BWA,0.000441642,22926528.0,23.50767417
1996,BWA,0.000455461,23483140.0,9.782776752
1997,BWA,0.000467177,22445096.0,12.27140231
1998,BWA,0.0004784,22724776.0,13.46358823
1999,BWA,0.000488524,24632950.0,8.973666079
2000,BWA,0.000498799,22622246.0,4.279552458
2001,BWA,0.000513745,25958392.0,10.25636418
2002,BWA,0.000527593,25301886.0,16.02880928
2003,BWA,0.000531558,17518920.0,28.84606886
2004,BWA,0.000537926,18050250.0,14.95819134
2005,BWA,0.000545987,18998900.0,18.86403472
2006,BWA,0.000557219,21422952.0,8.412051757
2007,BWA,0.000564979,21468314.0,12.174532
2008,BWA,0.000586541,31198628.0,11.68292599
2009,BWA,0.000593974,20126196.0,9.232068305
2010,BWA,0.000614908,34442000.0,15.88319994
2011,BWA,0.000642469,38056810.0,13.64943943
2012,BWA,0.000653046,25321448.0,18.67836315
2013,BWA,0.000663115,26288200.0,20.51547388
2014,BWA,0.000668459,22422690.0,11.76708012
2015,BWA,0.000671616,20052606.0,44.46144766
2016,BWA,0.000672874,19999562.0,43.31830138
2017,BWA,0.000679157,23883058.0,10.73662581
2018,BWA,0.000683643,21885592.0,28.98969281
2019,BWA,0.000684952,18995318.0,38.64814346
2020,BWA,0.000689598,20644204.0,17.29783161
2021,BWA,0.000702633,29876122.0,12.77463786
1990,BRN,0.000269957,11301497.0,0.084022631
1992,BRN,0.000291503,12750281.0,0.058094198
1995,BRN,0.000314361,12154181.0,0.039972753
1996,BRN,0.000319333,12362565.0,0.107308587
1997,BRN,0.000323895,12786347.0,0.103797394
1998,BRN,0.000328911,13005529.0,0.924347249
2000,BRN,0.000338345,12588618.0,0.09585526
2001,BRN,0.000345453,12984992.0,0.194981541
2002,BRN,0.000351357,12046882.0,0.338634032
2003,BRN,0.000358267,13515943.0,0.278123504
2004,BRN,0.000364739,12900905.0,0.117535957
2005,BRN,0.000371044,12546520.0,0.385537011
2009,BRN,0.000412836,16593534.0,0.590422463
2010,BRN,0.000421316,16003308.0,0.274177029
2011,BRN,0.000431286,18083792.0,0.152487365
2012,BRN,0.000441113,17771534.0,0.070519432
2013,BRN,0.000448498,14851825.0,0.305038858
2014,BRN,0.000456124,16816000.0,0.282898941
2015,BRN,0.000461825,14024187.0,0.655948517
2016,BRN,0.000467214,14346576.0,1.31465521
2017,BRN,0.000473944,16664647.0,0.667102581
2018,BRN,0.000481104,16625510.0,0.878534341
2019,BRN,0.000487083,17547880.0,1.443637015
2020,BRN,0.000492066,17743438.0,1.012141735
2021,BRN,0.000495465,17469520.0,0.758029792
1990,BGR,0.002270907,102337240.0,112.2120652
1991,BGR,0.002305315,89682080.0,83.57951477
1992,BGR,0.002334144,81967050.0,126.3099332
1993,BGR,0.002361194,81720520.0,168.6662964
1994,BGR,0.00238215,77853550.0,222.0824202
1995,BGR,0.002397067,77625090.0,118.0204947
1996,BGR,0.002412778,80344344.0,182.2167934
1997,BGR,0.002422808,69274360.0,124.8008651
1998,BGR,0.002430765,66260296.0,245.3962692
1999,BGR,0.002433481,57400064.0,200.7596314
2000,BGR,0.00243411,55121292.0,309.7531801
2001,BGR,0.002435274,57313040.0,234.1887785
2002,BGR,0.002434118,54827860.0,174.9822937
2003,BGR,0.002435528,59939760.0,212.5508434
2004,BGR,0.002435627,57170160.0,88.51915727
2005,BGR,0.002436589,57904776.0,86.35395492
2006,BGR,0.002437546,57819796.0,147.0769601
2007,BGR,0.002440714,61890856.0,294.4206195
2008,BGR,0.002443171,59948016.0,178.424416
2009,BGR,0.002442677,53145610.0,133.0399382
2010,BGR,0.002450389,56508056.0,191.214218
2011,BGR,0.002458153,64128916.0,143.4974081
2012,BGR,0.00246429,57923620.0,312.8696972
2013,BGR,0.002467649,50800696.0,145.3677595
2014,BGR,0.002478062,54608610.0,101.2716778
2015,BGR,0.002496047,57886210.0,190.4814288
2016,BGR,0.00251243,55222730.0,185.7630823
2017,BGR,0.002530958,57782052.0,221.7538771
2018,BGR,0.002546846,52965396.0,132.6750737
2019,BGR,0.002561765,50964150.0,172.420022
2020,BGR,0.002574199,45004710.0,184.7855645
2021,BGR,0.002590271,51256450.0,232.9380066
